itemId,itemName,itemLvl,quality,qualityName,classId,classIdName,subClassId,inventorySlot,inventorySlotName,crmRarity,crmSlot,slotType
4602,Moon Harvest Pumpkin,45,1,Common,0,Consumables,0,0,,257260004,257260004,
4603,Raw Spotted Yellowtail,45,1,Common,0,Consumables,0,0,,257260004,257260004,
4608,Raw Black Truffle,45,1,Common,0,Consumables,0,0,,257260004,257260004,
4623,Lesser Stoneshield Potion,43,1,Common,0,Consumables,0,0,,257260004,257260004,
4624,Recipe: Lesser Stoneshield Potion,43,1,Common,9,Recipes,6,0,,257260004,257260004,Lesser Stoneshield Potion
4625,Firebloom,41,1,Common,7,Trade Goods,0,0,,257260004,257260004,
4637,Steel Lockbox,40,2,Uncommon,15,Miscellaneous,4,0,,257260000,257260004,
4638,Reinforced Steel Lockbox,45,2,Uncommon,15,Miscellaneous,4,0,,257260000,257260004,
4652,Salbac Shield,45,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
4653,Ironheel Boots,45,2,Uncommon,4,Armor,3,8,Feet,257260000,257260003,Mail
4696,Lapidis Tankard of Tidesippe,59,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
4725,Chief Brigadier Pauldrons,40,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
4733,Blackforge Pauldrons,46,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
4734,Mistscape Mantle,43,2,Uncommon,4,Armor,1,3,Shoulder,257260000,257260003,Cloth
4735,Mistscape Cloak,41,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
4736,Mistscape Sash,42,2,Uncommon,4,Armor,1,6,Waist,257260000,257260003,Cloth
4737,Imperial Leather Spaulders,44,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
4738,Imperial Leather Belt,42,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
4743,Pulsating Crystalline Shard,50,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
4745,War Rider Bracers,40,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
4746,Doomsayer's Robe,40,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
4976,Mistspray Kilt,40,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
4977,Sword of Hammerfall,41,2,Uncommon,2,Weapons,7,21,Main Hand,257260000,257260001,Sword
4979,Enchanted Stonecloth Bracers,42,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
4983,Rock Pulverizer,42,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
4984,Skull of Impending Doom,41,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
4987,Dwarf Captain's Sword,45,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
4988,Burning Obsidian Band,50,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
4989,Mage Dragon Robe,50,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
4990,Scorched Bands,50,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
5010,Inscribed Gold Ring,40,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
5011,Welken Ring,40,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
5028,Lord Sakrasis' Scepter,47,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
5029,Talisman of the Naga Lord,47,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
5045,Skull Gift,45,1,Common,0,Consumables,0,0,,257260004,257260004,
5047,Skull Wrapping Paper,40,1,Common,0,Consumables,0,0,,257260004,257260004,
5079,Cold Basilisk Eye,40,2,Uncommon,4,Armor,-4,12,Trinket,257260000,257260003,
5162,Deprecated Book of Battle Roar II,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5215,Ember Wand,41,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
5216,Umbral Wand,45,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
5238,Pitchwood Wand,45,1,Common,2,Weapons,19,15,Ranged,257260004,257260004,Wand
5239,Blackbone Wand,46,1,Common,2,Weapons,19,15,Ranged,257260004,257260004,Wand
5249,Burning Sliver,40,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
5253,Goblin Igniter,40,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
5266,Eye of Adaegus,53,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
5267,Scarlet Kris,63,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
5421,Fiery Blaze Enchantment,45,1,Common,0,Consumables,6,0,,257260004,257260004,
5510,Greater Healthstone,46,1,Common,0,Consumables,0,0,,257260004,257260004,
5559,Fast Test Thrown,43,1,Common,2,Weapons,16,25,Thrown,257260004,257260004,Thrown
5565,Infernal Stone,55,1,Common,15,Miscellaneous,1,0,,257260004,257260004,
5608,Living Cowl,40,2,Uncommon,4,Armor,1,1,Head,257260000,257260002,Cloth
5616,Gutwrencher,47,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
5655,Chestnut Mare Bridle,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5656,Brown Horse Bridle,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5663,Horn of the Red Wolf,40,1,Common,15,Miscellaneous,5,0,,257260004,257260004,
5665,Horn of the Dire Wolf,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5666,Libram: Seal of Wrath II,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5668,Horn of the Brown Wolf,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5670,Libram: Seal of Wrath IV,60,1,Common,9,Recipes,0,0,,257260004,257260004,
5683,Libram: Divine Shield II,50,1,Common,9,Recipes,0,0,,257260004,257260004,
5685,Libram: Redemption,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5715,Tablet of Lightning Storm III,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5716,Tablet of Restoration VI,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5727,Grimoire of Mana Funnel,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5728,Grimoire of Rain of Fire II,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5729,Grimoire of Fear III,40,1,Common,9,Recipes,0,0,,257260004,257260004,
5742,Gemstone Dagger,40,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
5743,Prismstone Ring,40,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
5758,Mithril Lockbox,50,2,Uncommon,15,Miscellaneous,4,0,,257260000,257260004,
5759,Thorium Lockbox,55,2,Uncommon,15,Miscellaneous,4,0,,257260000,257260004,
5760,Eternium Lockbox,60,2,Uncommon,15,Miscellaneous,4,0,,257260000,257260004,
5864,Gray Ram,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5872,Brown Ram,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5873,White Ram,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
5874,Harness: Black Ram,40,1,Common,15,Miscellaneous,5,0,,257260004,257260004,
5875,Harness: Blue Ram,40,1,Common,15,Miscellaneous,5,0,,257260004,257260004,
5953,TEST SWORD,60,1,Common,2,Weapons,7,13,One-Hand,257260004,257260001,Sword
5954,TEST SWORD 2,60,1,Common,2,Weapons,7,13,One-Hand,257260004,257260001,Sword
6037,Truesilver Bar,50,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
6149,Greater Mana Potion,41,1,Common,0,Consumables,0,0,,257260004,257260004,
6411,Chief Brigadier Armor,41,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
6415,Aurora Robe,41,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
6423,Blackforge Greaves,45,2,Uncommon,4,Armor,3,8,Feet,257260000,257260003,Mail
6424,Blackforge Cape,42,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
6425,Blackforge Girdle,44,2,Uncommon,4,Armor,3,6,Waist,257260000,257260003,Mail
6426,Blackforge Bracers,43,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
6427,Mistscape Robe,46,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
6428,Mistscape Gloves,43,2,Uncommon,4,Armor,1,10,Hands,257260000,257260003,Cloth
6429,Mistscape Wizard Hat,44,2,Uncommon,4,Armor,1,1,Head,257260000,257260002,Cloth
6430,Imperial Leather Breastplate,46,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
6431,Imperial Leather Boots,43,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
6432,Imperial Cloak,41,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
6433,Imperial Leather Helm,43,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
6440,Brainlash,48,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
6622,Sword of Zeal,63,3,Rare,2,Weapons,7,21,Main Hand,257260001,257260001,Sword
6660,Julie's Dagger,55,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
6723,Medal of Courage,45,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
6726,Razzeric's Customized Seatbelt,41,2,Uncommon,4,Armor,1,6,Waist,257260000,257260003,Cloth
6727,Razzeric's Racing Grips,41,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
6746,Basalt Buckler,40,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
6747,Enforcer Pauldrons,40,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
6773,Gelkis Marauder Chain,42,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
6774,Uthek's Finger,42,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
6779,Tome of Nobility,40,1,Common,12,Quest,0,0,,257260004,257260004,
6788,Magram Hunter's Belt,42,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
6789,Ceremonial Centaur Blanket,42,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
6791,Hellion Boots,40,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
6792,Sanguine Pauldrons,40,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
6793,Auric Bracers,40,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
6794,Stormfire Gauntlets,40,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
6801,Baroque Apron,40,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
6802,Sword of Omen,44,3,Rare,2,Weapons,7,13,One-Hand,257260001,257260001,Sword
6803,Prophetic Cane,44,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
6804,Windstorm Hammer,40,2,Uncommon,2,Weapons,4,21,Main Hand,257260000,257260001,Mace
6806,Dancing Flame,40,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
6827,Box of Supplies,40,1,Common,15,Miscellaneous,4,0,,257260004,257260004,
6829,Sword of Serenity,44,3,Rare,2,Weapons,7,13,One-Hand,257260001,257260001,Sword
6830,Bonebiter,44,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
6831,Black Menace,44,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
6832,Cloak of Blight,42,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
6887,Spotted Yellowtail,45,1,Common,0,Consumables,0,0,,257260004,257260004,
6975,Whirlwind Axe,40,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
6976,Whirlwind Warhammer,40,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
6977,Whirlwind Sword,40,3,Rare,2,Weapons,8,17,Two-Hand,257260001,257260000,Sword
7063,Crimson Silk Robe,41,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7064,Crimson Silk Gloves,42,2,Uncommon,4,Armor,1,10,Hands,257260000,257260003,Cloth
7075,Core of Earth,45,1,Common,15,Miscellaneous,1,0,,257260004,257260004,
7076,Essence of Earth,55,2,Uncommon,15,Miscellaneous,1,0,,257260000,257260004,
7077,Heart of Fire,45,1,Common,15,Miscellaneous,1,0,,257260004,257260004,
7078,Essence of Fire,55,2,Uncommon,15,Miscellaneous,1,0,,257260000,257260004,
7079,Globe of Water,45,1,Common,15,Miscellaneous,1,0,,257260004,257260004,
7080,Essence of Water,55,2,Uncommon,15,Miscellaneous,1,0,,257260000,257260004,
7081,Breath of Wind,45,1,Common,15,Miscellaneous,1,0,,257260004,257260004,
7082,Essence of Air,55,2,Uncommon,15,Miscellaneous,1,0,,257260000,257260004,
7088,Pattern: Crimson Silk Robe,41,1,Common,9,Recipes,2,0,,257260004,257260004,Cloth
7112,Aurora Armor,41,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7113,Mistscape Armor,46,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7189,Goblin Rocket Boots,45,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
7332,Regal Armor,45,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7337,The Rock,60,1,Common,4,Armor,-2,11,Finger,257260004,257260004,
7339,Miniscule Diamond Ring,40,1,Common,4,Armor,-2,11,Finger,257260004,257260004,
7340,Flawless Diamond Solitaire,50,1,Common,4,Armor,-2,11,Finger,257260004,257260004,
7390,Dusky Boots,40,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
7391,Swift Boots,40,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
7429,Twilight Armor,40,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7430,Twilight Robe,40,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7439,Sentinel Breastplate,40,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
7452,Pattern: Dusky Boots,40,3,Rare,9,Recipes,1,0,,257260001,257260004,Leather
7453,Pattern: Swift Boots,40,2,Uncommon,9,Recipes,1,0,,257260000,257260004,Leather
7468,Regal Robe,45,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7469,Regal Leggings,44,2,Uncommon,4,Armor,1,7,Legs,257260000,257260002,Cloth
7470,Regal Wizard Hat,42,2,Uncommon,4,Armor,1,1,Head,257260000,257260002,Cloth
7471,Regal Gloves,42,2,Uncommon,4,Armor,1,10,Hands,257260000,257260003,Cloth
7472,Regal Boots,41,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
7473,Regal Mantle,42,2,Uncommon,4,Armor,1,3,Shoulder,257260000,257260003,Cloth
7474,Regal Cloak,40,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
7475,Regal Cuffs,41,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
7476,Regal Sash,40,2,Uncommon,4,Armor,1,6,Waist,257260000,257260003,Cloth
7477,Ranger Tunic,45,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
7478,Ranger Leggings,43,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
7479,Ranger Helm,42,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
7480,Ranger Gloves,41,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
7481,Ranger Boots,42,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
7482,Ranger Shoulders,42,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
7483,Ranger Cloak,40,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
7484,Ranger Wristguards,41,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
7485,Ranger Cord,41,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
7486,Captain's Breastplate,44,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
7487,Captain's Leggings,43,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
7488,Captain's Circlet,42,2,Uncommon,4,Armor,3,1,Head,257260000,257260002,Mail
7489,Captain's Gauntlets,41,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
7490,Captain's Boots,42,2,Uncommon,4,Armor,3,8,Feet,257260000,257260003,Mail
7491,Captain's Shoulderguards,43,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
7493,Captain's Bracers,40,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
7494,Captain's Waistguard,41,2,Uncommon,4,Armor,3,6,Waist,257260000,257260003,Mail
7495,Captain's Buckler,44,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7496,Field Plate Shield,43,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7497,Ivory Band,40,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
7513,Ragefire Wand,40,3,Rare,2,Weapons,19,15,Ranged,257260001,257260004,Wand
7514,Icefury Wand,40,3,Rare,2,Weapons,19,15,Ranged,257260001,257260004,Wand
7515,Celestial Orb,40,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
7517,Gossamer Tunic,50,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7518,Gossamer Robe,50,2,Uncommon,4,Armor,1,5,Chest,257260000,257260002,Cloth
7519,Gossamer Pants,47,2,Uncommon,4,Armor,1,7,Legs,257260000,257260002,Cloth
7520,Gossamer Headpiece,47,2,Uncommon,4,Armor,1,1,Head,257260000,257260002,Cloth
7521,Gossamer Gloves,46,2,Uncommon,4,Armor,1,10,Hands,257260000,257260003,Cloth
7522,Gossamer Boots,45,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
7523,Gossamer Shoulderpads,46,2,Uncommon,4,Armor,1,3,Shoulder,257260000,257260003,Cloth
7524,Gossamer Cape,44,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
7525,Gossamer Bracers,45,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
7526,Gossamer Belt,46,2,Uncommon,4,Armor,1,6,Waist,257260000,257260003,Cloth
7527,Cabalist Chestpiece,50,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
7528,Cabalist Leggings,48,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
7529,Cabalist Helm,47,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
7530,Cabalist Gloves,46,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
7531,Cabalist Boots,46,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
7532,Cabalist Spaulders,47,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
7533,Cabalist Cloak,44,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
7534,Cabalist Bracers,45,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
7535,Cabalist Belt,46,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
7536,Champion's Wall Shield,48,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7537,Gothic Shield,49,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7538,Champion's Armor,48,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
7539,Champion's Leggings,48,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
7540,Champion's Helmet,47,2,Uncommon,4,Armor,3,1,Head,257260000,257260002,Mail
7541,Champion's Gauntlets,46,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
7542,Champion's Greaves,46,2,Uncommon,4,Armor,3,8,Feet,257260000,257260003,Mail
7543,Champion's Pauldrons,47,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
7544,Champion's Cape,44,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
7545,Champion's Bracers,45,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
7546,Champion's Girdle,46,2,Uncommon,4,Armor,3,6,Waist,257260000,257260003,Mail
7547,Onyx Ring,46,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
7548,Onyx Choker,46,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
7549,Fairy's Embrace,47,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
7550,Warrior's Honor,47,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
7551,Entwined Opaline Talisman,47,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
7552,Falcon's Hook,44,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
7553,Band of the Unicorn,48,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
7555,Regal Star,45,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7556,Twilight Orb,40,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7557,Gossamer Rod,50,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7610,Aurora Sphere,41,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7611,Mistscape Stave,46,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7673,Talvash's Enhancing Necklace,47,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
7717,Ravager,42,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
7718,Herod's Shoulder,42,3,Rare,4,Armor,3,3,Shoulder,257260001,257260003,Mail
7719,Raging Berserker's Helm,42,3,Rare,4,Armor,3,1,Head,257260001,257260002,Mail
7720,Whitemane's Chapeau,44,3,Rare,4,Armor,1,1,Head,257260001,257260002,Cloth
7721,Hand of Righteousness,44,3,Rare,2,Weapons,4,21,Main Hand,257260001,257260001,Mace
7722,Triune Amulet,44,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
7723,Mograine's Might,44,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
7724,Gauntlets of Divinity,44,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
7726,Aegis of the Scarlet Commander,44,3,Rare,4,Armor,6,14,Shield,257260001,257260005,Shield
7734,Six Demon Bag,51,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
7742,Schematic: Gnomish Cloaking Device,40,1,Common,9,Recipes,3,0,,257260004,257260004,Gnomish Cloaking Device
7746,Explorers' League Commendation,41,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
7747,Vile Protector,41,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7748,Forcestone Buckler,45,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
7749,Omega Orb,41,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
7888,Jarkal's Enhancing Necklace,47,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
7909,Aquamarine,45,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
7910,Star Ruby,50,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
7911,Truesilver Ore,40,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
7918,Heavy Mithril Shoulder,41,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
7919,Heavy Mithril Gauntlet,41,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
7920,Mithril Scale Pants,42,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
7921,Heavy Mithril Pants,42,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
7922,Steel Plate Helm,43,1,Common,4,Armor,4,1,Head,257260004,257260002,Plate
7924,Mithril Scale Bracers,43,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
7925,Mithril Scale Gloves,44,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
7926,Ornate Mithril Pants,44,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
7927,Ornate Mithril Gloves,44,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
7928,Ornate Mithril Shoulder,45,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
7929,Orcish War Leggings,42,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
7930,Heavy Mithril Breastplate,46,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
7931,Mithril Coif,46,2,Uncommon,4,Armor,3,1,Head,257260000,257260002,Mail
7932,Mithril Scale Shoulders,47,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
7933,Heavy Mithril Boots,47,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
7934,Heavy Mithril Helm,47,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
7935,Ornate Mithril Breastplate,48,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
7936,Ornate Mithril Boots,49,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
7937,Ornate Mithril Helm,49,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
7938,Truesilver Gauntlets,45,3,Rare,4,Armor,4,10,Hands,257260001,257260003,Plate
7939,Truesilver Breastplate,49,3,Rare,4,Armor,4,5,Chest,257260001,257260002,Plate
7941,Heavy Mithril Axe,42,2,Uncommon,2,Weapons,0,21,Main Hand,257260000,257260001,Axe
7942,Blue Glittering Axe,44,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
7943,Wicked Mithril Blade,45,2,Uncommon,2,Weapons,7,21,Main Hand,257260000,257260001,Sword
